"","AlertCategory","NetworkEventType","NetworkInteractionType","DataTransferVolume_IN","DataTransferVolume_OUT","TransactionsPerSession","NetworkAccessFrequency","UserActivityLevel","SessionIntegrityCheck","ResourceUtilizationFlag","SecurityRiskLevel","ResponseTime","Classification"
"303891","Warning","PolicyViolation","Suspicious",131829150,182525559,40714,37491,6,FALSE,FALSE,127853526,25.62224,"Normal"
"401616","Alert","ThreatDetected","Suspicious",132672528,192220788,42168,26470,5,TRUE,FALSE,117140438,27.52385,"Normal"
"466304","Alert","ThreatDetected","Suspicious",131064331,160151040,35956,37599,5,TRUE,FALSE,113555319,46.72527,"Normal"
"309817","Alert","PolicyViolation","Suspicious",127142929,135898171,29858,37156,4,TRUE,TRUE,133196397,38.43528,"Normal"
"63487","Informational","PolicyViolation","Suspicious",129311753,153493174,34202,34984,5,TRUE,FALSE,153909467,24.61549,"Normal"
"181068","Warning","PolicyViolation","Elevated",134505784,205122517,45678,28906,6,TRUE,FALSE,200568950,38.96805,"Normal"
"4830","Warning","PolicyViolation","Anomalous",128768893,117977450,27193,36427,6,FALSE,FALSE,150374109,30.783,"Normal"
"449595","Warning","PolicyViolation","Anomalous",134151041,143983775,31938,44564,5,FALSE,FALSE,120601500,23.38813,"Normal"
"100128","Warning","PolicyViolation","Suspicious",130600595,176208323,40040,32698,7,TRUE,FALSE,95366005,24.78448,"Normal"
"269055","Warning","PolicyViolation","Anomalous",126732393,129950198,29644,36706,5,FALSE,FALSE,128520908,39.86594,"Normal"
"425539","Alert","PolicyViolation","Critical",124664588,89625189,21566,33595,6,TRUE,FALSE,159381037,35.55705,"Normal"
"380267","Alert","PolicyViolation","Anomalous",132746217,134036675,30955,35885,6,FALSE,FALSE,124030270,30.03771,"Normal"
"103085","Warning","PolicyViolation","Suspicious",126711996,159499718,35719,36923,6,FALSE,FALSE,176472797,28.53324,"Normal"
"21101","Warning","PolicyViolation","Anomalous",128651090,153106986,34788,43218,6,TRUE,FALSE,167615163,32.33288,"Normal"
"168127","Warning","PolicyViolation","Anomalous",136351888,83542702,24634,29132,6,FALSE,FALSE,180592791,38.07592,"Normal"
"352615","Warning","PolicyViolation","Suspicious",134177988,177193752,39606,30929,6,TRUE,FALSE,167251530,31.98348,"Normal"
"80060","Warning","NormalOperation","Anomalous",128412542,128599581,28999,23509,5,TRUE,FALSE,126116113,27.07381,"Normal"
"206730","Warning","PolicyViolation","Critical",127605004,75649366,17547,30962,5,FALSE,FALSE,117673787,31.60404,"Normal"
"135045","Warning","PolicyViolation","Suspicious",138387317,176422906,38419,23521,5,FALSE,FALSE,113664013,31.13777,"Normal"
"20755","Warning","NormalOperation","Anomalous",130507276,139094075,29025,37319,4,FALSE,FALSE,162003277,33.42708,"Normal"
"397415","Warning","PolicyViolation","Suspicious",134887566,150179258,34811,39586,6,FALSE,FALSE,184290328,30.68995,"Normal"
"209974","Informational","PolicyViolation","Suspicious",190238385,74654534,23972,39397,4,TRUE,FALSE,132650239,18.14738,"Normal"
"321685","Warning","PolicyViolation","Anomalous",131577223,158695090,36872,32206,7,FALSE,FALSE,187564778,35.0735,"Normal"
"450717","Warning","PolicyViolation","Anomalous",143274936,122308126,27795,42586,6,TRUE,FALSE,197052248,33.85627,"Normal"
"462702","Informational","PolicyViolation","Suspicious",130970572,174248004,37641,24692,5,FALSE,TRUE,144230624,32.11173,"Normal"
"459827","Warning","PolicyViolation","Suspicious",136942011,174617195,36227,34580,4,FALSE,FALSE,147986672,28.67356,"Normal"
"125733","Warning","PolicyViolation","Suspicious",136109582,186274014,40705,31117,6,FALSE,FALSE,191983467,31.01918,"Normal"
"391381","Warning","PolicyViolation","Anomalous",132295727,149966323,32347,27725,5,TRUE,FALSE,149514720,36.72926,"Normal"
"421607","Warning","PolicyViolation","Suspicious",135769256,151788485,33673,41523,5,FALSE,FALSE,184440595,29.65379,"Normal"
"434363","Alert","PolicyViolation","Suspicious",133688584,164976753,36350,30762,5,TRUE,FALSE,171261556,27.40011,"Normal"
"375495","Warning","NormalOperation","Anomalous",129765708,126699268,30152,25421,7,FALSE,FALSE,155236339,31.29258,"Normal"
"199920","Warning","PolicyViolation","Suspicious",121805421,169020618,36155,36044,4,TRUE,TRUE,126214133,31.8175,"Normal"
"315588","Warning","PolicyViolation","Suspicious",125863348,167389257,35493,23423,4,TRUE,TRUE,135726753,20.11827,"Normal"
"202056","Warning","PolicyViolation","Suspicious",145206532,189205118,44749,36301,8,FALSE,FALSE,124415957,37.53909,"Normal"
"66414","Alert","PolicyViolation","Anomalous",129464672,151459733,35262,17923,7,FALSE,FALSE,175509239,27.57232,"Normal"
"220839","Alert","PolicyViolation","Suspicious",138466243,172851504,39019,22895,6,TRUE,FALSE,198456160,18.71147,"Normal"
"451197","Warning","ThreatDetected","Anomalous",111733243,119383668,25423,23486,5,TRUE,TRUE,169148531,25.37924,"Normal"
"200321","Warning","PolicyViolation","Suspicious",145357046,157766920,34962,33592,5,TRUE,FALSE,160907973,34.06455,"Normal"
"319448","Warning","PolicyViolation","Suspicious",137007898,176149383,39417,36665,6,TRUE,FALSE,161819577,31.87631,"Normal"
"377877","Warning","PolicyViolation","Anomalous",132047809,140942013,31285,32226,5,TRUE,FALSE,157173010,38.62826,"Normal"
"420648","Warning","PolicyViolation","Anomalous",127447648,133742245,28648,26942,5,TRUE,FALSE,166311541,26.87758,"Normal"
"283420","Warning","PolicyViolation","Anomalous",126810888,114051688,25739,38208,5,FALSE,FALSE,170655511,22.00601,"Normal"
"71431","Warning","PolicyViolation","Anomalous",127835005,141952278,31740,37881,6,TRUE,FALSE,147769611,34.26911,"Normal"
"314018","Warning","NormalOperation","Anomalous",127921469,122211859,27630,30113,5,TRUE,FALSE,137480408,29.69366,"Normal"
"297894","Informational","PolicyViolation","Suspicious",127853454,168871127,37365,32324,5,FALSE,FALSE,190248928,19.20144,"Normal"
"49060","Warning","PolicyViolation","Anomalous",135029992,115689441,27315,33923,5,TRUE,FALSE,152145931,27.16696,"Normal"
"51843","Warning","PolicyViolation","Anomalous",138973696,148573755,34883,27757,6,FALSE,FALSE,134553117,33.60978,"Normal"
"322956","Warning","PolicyViolation","Suspicious",174061123,78492010,24158,36773,5,FALSE,FALSE,169145507,28.34608,"Normal"
"468642","Warning","PolicyViolation","Suspicious",133081228,146904016,33209,36023,5,FALSE,FALSE,168549336,29.57354,"Normal"
"261930","Warning","PolicyViolation","Suspicious",149888025,84871721,25215,31351,6,FALSE,FALSE,116546277,26.21804,"Normal"
"257358","Alert","PolicyViolation","Elevated",131534491,221577268,48710,39039,6,FALSE,FALSE,150533327,28.46749,"Normal"
"78584","Warning","ThreatDetected","Elevated",125642371,206607821,45158,26740,6,FALSE,FALSE,140778659,21.41778,"Normal"
"290559","Warning","PolicyViolation","Anomalous",132749741,139984106,31572,17529,5,TRUE,FALSE,167013378,33.49701,"Normal"
"286560","Informational","NormalOperation","Elevated",130967881,208246213,44903,44499,5,TRUE,FALSE,129029635,35.85538,"Normal"
"5072","Warning","PolicyViolation","Suspicious",125121914,147144806,32780,32107,5,FALSE,FALSE,171461687,30.16667,"Normal"
"423653","Warning","PolicyViolation","Suspicious",131287850,161921912,35943,27820,5,FALSE,FALSE,137615682,41.96673,"Normal"
"49467","Warning","PolicyViolation","Suspicious",125361937,157604423,34020,28751,5,FALSE,FALSE,131795276,22.09258,"Normal"
"193394","Warning","PolicyViolation","Anomalous",122986198,138691213,30637,36240,6,FALSE,FALSE,128493441,39.89319,"Normal"
"137596","Alert","PolicyViolation","Anomalous",128833463,120163053,27929,28039,6,TRUE,FALSE,133232079,39.46336,"Normal"
"361799","Warning","PolicyViolation","Suspicious",124748392,138445128,31756,36542,6,FALSE,FALSE,188774860,42.64511,"Normal"
"289612","Warning","PolicyViolation","Suspicious",121194801,169693170,36291,33874,5,FALSE,TRUE,145112876,20.69771,"Normal"
"93050","Warning","PolicyViolation","Suspicious",164068318,99687531,30995,23534,6,TRUE,FALSE,107220770,35.32451,"Normal"
"91828","Warning","PolicyViolation","Elevated",124549712,210044281,45488,45460,5,TRUE,TRUE,156390582,30.13188,"Normal"
"310886","Warning","PolicyViolation","Anomalous",124341074,86022719,20151,35167,5,FALSE,FALSE,150404445,15.91193,"Normal"
"172481","Warning","PolicyViolation","Anomalous",129205920,108071825,25375,33916,6,FALSE,FALSE,155133759,31.18651,"Normal"
"181828","Warning","NormalOperation","Anomalous",125854169,134456376,29096,26234,4,TRUE,TRUE,160775891,37.30086,"Normal"
"458869","Warning","PolicyViolation","Anomalous",131858285,135006855,30847,39395,6,FALSE,FALSE,169088173,24.43061,"Normal"
"303292","Warning","PolicyViolation","Suspicious",164063481,88112384,29557,24945,7,TRUE,FALSE,204612329,36.27904,"Normal"
"194338","Warning","PolicyViolation","Anomalous",122711905,128519533,28471,47521,4,FALSE,TRUE,165020509,26.91047,"Normal"
"419681","Warning","PolicyViolation","Critical",135207204,86187131,21096,27725,5,TRUE,FALSE,123024041,19.34598,"Normal"
"291331","Warning","PolicyViolation","Anomalous",129700834,122270452,28092,34875,6,TRUE,FALSE,100230028,21.36627,"Normal"
"448195","Warning","PolicyViolation","Anomalous",140751212,117857186,26071,33001,4,TRUE,FALSE,108183587,23.46994,"Normal"
"85911","Warning","PolicyViolation","Suspicious",124742457,137169754,31011,43482,5,TRUE,FALSE,159247842,19.80803,"Normal"
"192368","Warning","PolicyViolation","Anomalous",131002077,122822259,28569,25312,6,TRUE,FALSE,85562395,22.41787,"Normal"
"91610","Warning","PolicyViolation","Suspicious",136822635,173264754,38183,36475,6,FALSE,FALSE,138930717,25.78556,"Normal"
"100541","Warning","NormalOperation","Anomalous",125261626,142128817,29419,41915,5,TRUE,FALSE,151855462,34.14615,"Normal"
"402222","Warning","PolicyViolation","Critical",127049265,96367433,22444,30235,6,FALSE,FALSE,168215062,20.88228,"Normal"
"371599","Warning","PolicyViolation","Suspicious",135838613,152570446,34805,40996,6,FALSE,FALSE,137469290,26.84884,"Normal"
"276331","Warning","PolicyViolation","Suspicious",139350199,194100043,45370,52405,8,FALSE,FALSE,145128397,27.09633,"Normal"
"45042","Warning","PolicyViolation","Anomalous",126025889,145940165,33913,34280,7,TRUE,FALSE,174041984,23.08732,"Normal"
"355692","Warning","PolicyViolation","Anomalous",130343240,129922502,28474,28122,5,FALSE,FALSE,187668423,25.54776,"Normal"
"15261","Informational","PolicyViolation","Elevated",135512898,211961201,48203,34329,7,FALSE,FALSE,147770774,35.97493,"Normal"
"265441","Alert","PolicyViolation","Suspicious",140357904,173729380,40272,35002,7,TRUE,FALSE,162263341,36.79746,"Normal"
"102154","Informational","PolicyViolation","Anomalous",130945662,137537440,29932,27208,5,FALSE,FALSE,146300904,22.48013,"Normal"
"390917","Alert","PolicyViolation","Suspicious",140393483,185635665,41269,50314,6,TRUE,FALSE,121711758,42.69551,"Normal"
"371597","Warning","PolicyViolation","Suspicious",160105575,103322212,30148,40433,6,TRUE,FALSE,158209192,27.61276,"Normal"
"426535","Warning","PolicyViolation","Suspicious",131188244,160031771,35991,22602,6,TRUE,FALSE,122152476,32.78959,"Normal"
"332019","Warning","NormalOperation","Suspicious",134603984,165012423,36734,37553,5,FALSE,FALSE,196947173,30.5349,"Normal"
"90609","Warning","PolicyViolation","Suspicious",128289254,188991334,40243,31200,5,TRUE,FALSE,182177504,28.69766,"Normal"
"185996","Warning","ThreatDetected","Anomalous",125766242,119129116,25284,19424,4,FALSE,TRUE,158606514,23.79245,"Normal"
"34751","Warning","NormalOperation","Suspicious",134956964,199811678,42949,28706,6,TRUE,FALSE,168387112,25.72007,"Normal"
"316756","Warning","PolicyViolation","Anomalous",125759882,128327670,28550,36186,5,FALSE,FALSE,144431934,31.85921,"Normal"
"158478","Warning","PolicyViolation","Suspicious",138464541,153288514,34200,36970,5,TRUE,FALSE,211110927,20.04494,"Normal"
"398071","Alert","ThreatDetected","Anomalous",138063763,116756861,27855,33967,6,TRUE,FALSE,197171942,33.95963,"Normal"
"19667","Warning","PolicyViolation","Anomalous",134422374,155302081,35069,34259,6,FALSE,FALSE,170663339,32.20914,"Normal"
"345526","Warning","ThreatDetected","Elevated",129654950,202058341,44238,36050,6,TRUE,FALSE,165712812,25.89105,"Normal"
"439434","Warning","PolicyViolation","Anomalous",106995437,102056794,26441,41869,6,TRUE,TRUE,101029477,35.38667,"Normal"
"303789","Warning","PolicyViolation","Suspicious",124397141,174183453,36362,34847,4,TRUE,TRUE,160428528,33.89786,"Normal"
"269867","Warning","PolicyViolation","Suspicious",133751969,201587441,43765,38800,6,FALSE,FALSE,191292876,28.57364,"Normal"
"275279","Warning","PolicyViolation","Critical",128082083,93749132,20602,30374,4,TRUE,FALSE,189259116,36.79579,"Normal"
"303519","Warning","PolicyViolation","Critical",122447293,95651008,22649,29660,6,TRUE,FALSE,205738618,31.56375,"Normal"
"21790","Alert","PolicyViolation","Critical",124104360,106436923,24242,38325,6,FALSE,FALSE,132268094,33.43972,"Normal"
"16895","Warning","PolicyViolation","Suspicious",127749888,159801093,34902,42842,5,TRUE,FALSE,153650555,33.77576,"Normal"
"70775","Warning","NormalOperation","Anomalous",145191691,158431027,36942,23862,7,TRUE,FALSE,146024896,18.47196,"Normal"
"433264","Warning","PolicyViolation","Anomalous",130620326,131210012,30593,30170,6,TRUE,FALSE,143794203,34.51922,"Normal"
"289168","Warning","PolicyViolation","Anomalous",127963057,129654847,28487,34671,5,TRUE,FALSE,194769576,30.28854,"Normal"
"6469","Warning","PolicyViolation","Suspicious",132144237,148601973,33546,31854,5,FALSE,FALSE,131168101,37.37777,"Normal"
"427218","Warning","PolicyViolation","Critical",135251542,119422576,27011,28045,6,TRUE,FALSE,152064168,27.35327,"Normal"
"245596","Warning","PolicyViolation","Suspicious",126394195,154230764,34898,39160,6,FALSE,FALSE,141168771,26.94023,"Normal"
"447171","Warning","PolicyViolation","Anomalous",137423753,156556512,32567,34697,4,TRUE,FALSE,180537259,32.9468,"Normal"
"452599","Warning","PolicyViolation","Anomalous",161885810,78043342,19606,26966,3,TRUE,FALSE,212102196,34.02743,"Normal"
"249494","Warning","PolicyViolation","Suspicious",137586900,174905436,38794,44999,6,TRUE,FALSE,189591368,38.07518,"Normal"
"410243","Warning","PolicyViolation","Suspicious",131262898,178388596,38685,27129,5,TRUE,TRUE,179650370,32.69714,"Normal"
"205009","Informational","PolicyViolation","Anomalous",175067138,95754188,23509,31308,3,FALSE,FALSE,157827135,15.93164,"Normal"
"120012","Warning","PolicyViolation","Anomalous",135355829,104629475,22203,33874,4,FALSE,FALSE,134613260,38.23553,"Normal"
"53192","Warning","PolicyViolation","Suspicious",210922461,66589395,26446,27783,5,FALSE,FALSE,172507947,24.02406,"Normal"
"427074","Warning","PolicyViolation","Suspicious",131333508,167340173,35379,27668,4,TRUE,TRUE,204003981,29.06553,"Normal"
"186132","Warning","PolicyViolation","Suspicious",135734671,125930779,31917,36125,6,FALSE,FALSE,149230397,27.25909,"Normal"
"68416","Warning","PolicyViolation","Suspicious",123231908,170965248,37106,43909,5,TRUE,FALSE,189646297,27.02269,"Normal"
"335394","Warning","PolicyViolation","Anomalous",133057308,139894926,32281,36187,6,TRUE,FALSE,183972933,31.31976,"Normal"
"114695","Warning","PolicyViolation","Suspicious",124310034,187068637,40477,38920,6,FALSE,FALSE,106704622,25.09049,"Normal"
"68914","Warning","PolicyViolation","Suspicious",136195110,165142127,39128,33906,7,FALSE,FALSE,126589850,39.11932,"Normal"
"380116","Warning","PolicyViolation","Anomalous",143925634,153248391,33741,27861,5,FALSE,FALSE,103607712,24.45177,"Normal"
"4750","Warning","PolicyViolation","Anomalous",124504085,118154341,27137,41595,6,FALSE,FALSE,175341840,26.06663,"Normal"
"308421","Warning","PolicyViolation","Anomalous",124583242,112586708,25841,37463,6,TRUE,FALSE,136318848,33.82537,"Normal"
"374882","Warning","PolicyViolation","Suspicious",128285606,169409677,38424,43582,6,TRUE,FALSE,140274769,30.24707,"Normal"
"428563","Warning","PolicyViolation","Critical",118812071,97619059,21449,39418,5,TRUE,FALSE,141612231,28.32632,"Normal"
"229313","Warning","PolicyViolation","Anomalous",134328832,148093711,32658,25005,5,FALSE,FALSE,131781561,31.47077,"Normal"
"32553","Warning","PolicyViolation","Anomalous",122907792,109578785,25726,35257,6,FALSE,FALSE,151373555,28.90562,"Normal"
"274402","Warning","PolicyViolation","Suspicious",130523159,170234234,38246,34461,7,FALSE,FALSE,115585133,28.25259,"Normal"
"165170","Warning","PolicyViolation","Anomalous",133169047,144970705,31703,24081,6,TRUE,FALSE,79345558,27.48502,"Normal"
"362739","Warning","PolicyViolation","Elevated",133362673,186510116,43238,45467,7,TRUE,FALSE,145933974,25.30182,"Normal"
"251410","Warning","PolicyViolation","Anomalous",122502961,118486169,25868,27745,5,TRUE,FALSE,123437013,36.10304,"Normal"
"390790","Warning","PolicyViolation","Suspicious",132674406,175559482,39883,38788,6,TRUE,FALSE,168030965,30.48267,"Normal"
"213014","Warning","PolicyViolation","Anomalous",131690476,120561751,27658,35736,5,TRUE,FALSE,199963816,23.61537,"Normal"
"9008","Warning","PolicyViolation","Anomalous",127656557,127959213,28038,25913,4,TRUE,TRUE,172562555,30.15993,"Normal"
"345889","Warning","PolicyViolation","Anomalous",137247472,120467321,26002,31126,5,FALSE,FALSE,142890126,24.55792,"Normal"
"322575","Warning","PolicyViolation","Anomalous",130591868,133936652,29575,29384,5,FALSE,FALSE,171969763,29.97904,"Normal"
"86436","Warning","PolicyViolation","Anomalous",134791571,116325079,26381,24771,5,TRUE,FALSE,142191005,25.31762,"Normal"
"9788","Warning","PolicyViolation","Anomalous",133261069,126618267,29531,28107,5,FALSE,FALSE,131745832,32.04306,"Normal"
"399560","Warning","NormalOperation","Anomalous",129155346,145481938,32767,24886,5,FALSE,FALSE,103526397,24.29705,"Normal"
"293224","Warning","PolicyViolation","Suspicious",128211551,156853724,34280,39165,5,TRUE,TRUE,140792309,26.01808,"Normal"
"187044","Warning","PolicyViolation","Suspicious",127425917,174289710,37252,29642,5,FALSE,FALSE,141068025,29.4611,"Normal"
"183806","Warning","PolicyViolation","Anomalous",117869899,97066354,20281,28473,4,FALSE,TRUE,175657696,35.60466,"Normal"
"165751","Warning","PolicyViolation","Suspicious",129395897,165654846,36305,26762,6,TRUE,FALSE,204389658,32.5517,"Normal"
"360312","Warning","PolicyViolation","Suspicious",134530804,169582649,38313,32004,6,TRUE,FALSE,156974315,21.13657,"Normal"
"42245","Warning","PolicyViolation","Suspicious",133076863,145695393,32606,38057,5,FALSE,FALSE,104379745,29.4549,"Normal"
"358229","Warning","PolicyViolation","Suspicious",131681062,184475483,39665,35985,5,FALSE,FALSE,130713400,35.49331,"Normal"
